reviewtext,rating
"[['again', 'i', 'bought', 'this', 'based', 'on', 'a', 'recommendation', 'of', 'a', 'friend', 'i', 'absolutely', 'hated', 'the', 'fabric', 'it', 'was', 'a', 'cheezy', 'almost', 'las', 'vegas', 'type', 'shiny', 'fabric', 'ugh', 'also', 'the', 'straps', 'were', 'too', 'short'], ['i', 'couldnt', 'fit', 'it', 'right'], ['did', 'not', 'like', 'the', 'front', 'closure', 'either', 'you', 'need', 'a', 'whole', 'day', 'just', 'to', 'get', 'the', 'thing', 'on']]",1.0
"[['the', 'card', 'slots', 'in', 'the', 'wallet', 'are', 'too', 'tight'], ['you', 'have', 'to', 'force', 'the', 'cards', 'into', 'the', 'slots', 'and', 'then', 'they', 'are', 'almost', 'impossible', 'to', 'get', 'out'], ['i', 'used', 'the', 'wallet', 'less', 'than', 'a', 'month', 'and', 'the', 'sides', 'were', 'already', 'tearing', 'away'], ['ive', 'gone', 'back', 'to', 'by', 'old', 'wallet']]",1.0
"[['large', 'chest', 'women', 'cannot', 'wear', 'theses'], ['you', 'know', 'how', 'difficult', 'it', 'is', 'to', 'tape', 'things', 'just', 'imagine', 'your', 'boobs'], ['i', 'had', 'to', 'try', 'for', 'only'], ['i', 'wrote', 'the', 'review', 'so', 'you', 'dont', 'have', 'too'], ['and', 'i', 'only', 'intended', 'to', 'wear', 'these', 'with', 'a', 'strapless', 'bra', 'for', 'more', 'support', 'not', 'alone', 'so', 'i', 'was', 'not', 'expecting', 'too', 'much']]",1.0
"[['i', 'am', 'a', '38d', 'in', 'all', 'bras', 'victoria', 'secret', 'playtex', 'beyond', 'bare', 'but', 'this', 'one', 'is', 'way', 'tooooooo', 'tight'], ['the', 'cups', 'are', 'also', 'a', 'little', 'too', 'small', 'and', 'yes', 'as', 'another', 'reviewer', 'mentioned', 'i', 'also', 'feel', 'like', 'i', 'looked', 'like', 'torpedo', 'chest', 'too'], ['i', 'would', 'not', 'recommend'], ['i', 'love', 'playtex', 'bras', 'but', 'they', 'made', 'a', 'mistake', 'with', 'this', 'one']]",1.0
"[['bought', 'a', '40ddd'], ['this', 'bra', 'is', 'offensively', 'ugly', 'and', 'clumsy'], ['it', 'has', 'a', 'lot', 'of', 'padding', 'which', 'makes', 'my', 'already', 'large', 'breasts', 'look', 'enormous', 'the', 'cups', 'are', 'moulded', 'and', 'of', 'course', 'since', 'its', 'playtex', 'they', 'are', 'pointy'], ['i', 'was', 'stunned', 'at', 'how', 'horrible', 'it', 'looked', 'on'], ['add', 'to', 'that', 'the', 'fact', 'that', 'the', 'underwire', 'and', 'band', 'are', 'very', 'uncomfortable', 'they', 'dont', 'lie', 'flat', 'against', 'your', 'body', 'yet', 'they', 'chafe', 'and', 'rub'], ['ive', 'learned', 'my', 'lesson', 'now'], ['ill', 'never', 'buy', 'playtex', 'again']]",1.0
"[['the', 'bra', 'fits', 'well', 'but', 'the', 'cups', 'are', 'far', 'larger', 'than', 'desired'], ['your', 'boobs', 'wont', 'just', 'flop', 'around', 'theyll', 'look', 'freaky']]",1.0
"[['i', 'ordred', 'queen', 'size'], ['it', 'looks', 'like', 'my', 'childs', '6x', 'tights'], ['its', 'no', 'way', 'i', 'could', 'get', 'a', 'leg', 'into', 'these']]",1.0
"[['this', 'is', 'a', 'great', 'idea', 'but', 'they', 'are', 'very', 'hard', 'to', 'put', 'on', 'by', 'yourself', 'and', 'they', 'pop', 'off', 'real', 'easily']]",1.0
"[['truly', 'terrible'], ['i', 'purchased', 'two', 'of', 'the', 'three', 'packs', 'and', 'upon', 'opening', 'one', 'package', 'i', 'discovered', 'that', 'they', 'were', 'full', 'of', 'pulls', 'that', 'would', 'lead', 'to', 'runs', 'duringafter', 'first', 'use'], ['next', 'i', 'tried', 'on', 'another', 'pair', 'only', 'to', 'discover', 'that', 'whilst', 'the', 'length', 'of', 'the', 'stocking', 'was', 'fine', 'the', 'spandexelastic', 'was', 'so', 'weak', 'that', 'they', 'almost', 'immediately', 'fell', 'down', 'even', 'though', 'they', 'fit'], ['also', 'i', 'found', 'them', 'to', 'be', 'very', 'sheer'], ['i', 'thought', 'that', 'by', 'purchasing', 'the', 'fantasy', 'black', 'that', 'they', 'would', 'be', 'more', 'like', 'tights', 'in', 'color', 'but', 'that', 'was', 'not', 'the', 'case'], ['overall', 'very', 'unhappy', 'with', 'this', 'product', 'and', 'will', 'be', 'returning', 'for', 'a', 'full', 'refund']]",1.0
"[['well', 'i', 'guess', 'thy', 'r', 'ok', 'but', 'the', 'stockings', 'had', 'a', 'run', 'in', 'them', 'after', 'only', 'use', 'and', 'the', 'skin', 'under', 'where', 'the', 'rubbery', 'part', 'is', 'that', 'holds', 'them', 'up', 'was', 'really', 'sore', 'after', 'wearing', 'them', 'so', 'um', 'im', 'not', 'going', 'to', 'so', 'i', 'guess', 'the', 'run', 'in', 'them', 'dues', 'not', 'really', 'matter', 'just', 'if', 'u', 'have', 'sensitive', 'skin', 'u', 'may', 'want', 'to', 'not', 'get', 'those']]",1.0
"[['i', 'normally', 'wear', 'a', 'b', 'but', 'i', 'had', 'to', 'buy', 'a', 'c', 'in', 'this'], ['it', 'fit', 'but', 'man', 'is', 'it', 'scratchy', 'material']]",1.0
"[['i', 'was', 'looking', 'for', 'a', 'casual', 'bra', 'to', 'wear', 'when', 'i', 'worked', 'in', 'the', 'yard', 'and', 'chose', 'this', 'one', 'based', 'on', 'reviews', 'and', 'price'], ['its', 'going', 'back'], ['the', 'bra', 'is', 'thin', 'with', 'old', 'fashioned', 'pointed', 'nipples'], ['the', 'material', 'fails', 'to', 'stretch', 'to', 'adapt', 'to', 'breast', 'dimensions', 'causing', 'some', 'areas', 'to', 'be', 'too', 'tight', 'and', 'others', 'too', 'loose'], ['it', 'felt', 'uncomfortable', 'not', 'too', 'tight', 'just', 'too', 'rough', 'as', 'soon', 'as', 'i', 'put', 'it', 'on'], ['because', 'its', 'a', 'bali', 'its', 'probably', 'durable', 'and', 'would', 'hold', 'up', 'over', 'time', 'better', 'than', 'cheaper', 'bras', 'but', 'i', 'just', 'cant', 'get', 'over', 'the', 'positive', 'reviews', 'so', 'im', 'giving', 'it', 'only', 'one', 'star'], ['for', 'a', 'better', 'fitting', 'and', 'much', 'more', 'comfortable', 'bra', 'try', 'a', 'victorias', 'secrets', 'wireless', 'cotton', 'bra'], ['it', 'gives', 'you', 'the', 'smooth', 'coverage', 'you', 'want', 'excellent', 'support', 'and', 'you', 'wont', 'even', 'know', 'you', 'are', 'wearing', 'it']]",1.0
"[['itchy', 'pointy', 'and', 'very', 'uncomfortable'], ['how', 'in', 'the', 'heck', 'did', 'this', 'bra', 'get', 'so', 'many', 'good', 'reviews'], ['i', 'think', 'one', 'star', 'is', 'one', 'too', 'many']]",1.0
"[['wow'], ['i', 'should', 'have', 'listened', 'to', 'the', 'other', 'reviews'], ['while', 'it', 'looks', 'comfortable', 'it', 'isnt'], ['the', 'edges', 'alone', 'are', 'scratchy', 'and', 'the', 'torpedo', 'look', 'i', 'could', 'move', 'past', 'as', 'ive', 'had', 'one', 'other', 'bra', 'do', 'that', 'to', 'me', 'in', 'the', 'past', 'but', 'after', 'some', 'time', 'it', 'worked', 'itself', 'out'], ['id', 'have', 'ignored', 'it', 'completely', 'if', 'not', 'for', 'the', 'scratchy', 'feeling', 'at', 'the', 'hem', 'lines'], ['there', 'for', 'its', 'being', 'immediately', 'returned']]",1.0
"[['i', 'doubt', 'anyones', 'body', 'is', 'this', 'shape', 'or', 'that', 'anyone', 'would', 'rate', 'the', 'fabric', 'as', 'comfortable', 'its', 'scratchy'], ['nothing', 'like', 'the', 'picture']]",1.0
"[['not', 'the', 'bra', 'for', 'large', 'breasted', 'women', 'unless', 'youre', 'planning', 'on', 'pointing', 'torpedoes', 'at', 'mars'], ['seriously', 'what', 'were', 'they', 'thinking', 'when', 'they', 'made', 'this', 'bra'], ['i', 'am', 'a', '38ddd', 'and', 'definitely', 'not', 'happy', 'with', 'this', 'bra'], ['i', 'would', 'say', 'its', 'more', 'for', 'smaller', 'breasted', 'women', 'who', 'enjoy', 'pointy', 'breasts']]",1.0
"[['first', 'off', 'it', 'fits', 'way', 'too', 'small'], ['i', 'bought', 'it', 'because', 'i', 'was', 'under', 'the', 'influence', 'that', 'it', 'would', 'fit', 'a', 'plus', 'sized', 'woman', 'like', 'me', 'perfectly'], ['dont', 'be', 'fooled', 'by', 'that'], ['this', 'bra', 'is', 'not', 'for', 'plus', 'sized', 'women', 'with', 'larger', 'busts'], ['it', 'looks', 'nothing', 'like', 'the', 'one', 'in', 'the', 'picture'], ['the', 'under', 'wires', 'are', 'so', 'uncomfortable'], ['i', 'always', 'buy', 'under', 'wire', 'bras', 'and', 'this', 'one', 'felt', 'like', 'it', 'was', 'poking', 'me', 'to', 'death', 'and', 'digging', 'in', 'under', 'my', 'breasts'], ['the', 'front', 'of', 'the', 'bra', 'sticks', 'up', 'and', 'out', 'the', 'under', 'wire', 'right', 'between', 'the', 'cleavage', 'and', 'it', 'is', 'very', 'visible', 'under', 'any', 'top'], ['getting', 'it', 'on', 'was', 'no', 'picnic'], ['i', 'can', 'usually', 'reach', 'back', 'and', 'snap', 'it', 'shut', 'but', 'this', 'one', 'refused', 'as', 'it', 'felt', 'too', 'short'], ['i', 'had', 'to', 'turn', 'it', 'around', 'and', 'snap', 'it', 'then', 'turn', 'it', 'back'], ['it', 'was', 'horrible', 'and', 'too', 'tight'], ['i', 'tried', 'to', 'adjust', 'the', 'straps', 'and', 'that', 'helped', 'a', 'bit', 'but', 'still', 'my', 'breasts', 'were', 'sticking', 'out', 'muffin', 'top'], ['nothing', 'i', 'did', 'worked'], ['all', 'i', 'keep', 'thinking', 'is', 'that', 'there', 'is', 'a', 'reason', 'they', 'show', 'these', 'bras', 'on', 'skinny', 'people', 'in', 'the', 'pictures'], ['if', 'you', 'do', 'buy', 'this', 'bra', 'buy', 'it', 'sizes', 'bigger', 'than', 'your', 'normal', 'size', 'otherwise', 'you', 'will', 'be', 'disappointed', 'like', 'i', 'am'], ['the', 'price', 'for', 'this', 'bra', 'is', 'too', 'high'], ['the', 'materiel', 'is', 'horrible', 'and', 'stiff', 'no', 'softness', 'to', 'it']]",1.0
"[['this', 'is', 'too', 'expensive', 'for', 'the', 'cheap', 'quality', 'of', 'this', 'product'], ['because', 'the', 'plastic', 'is', 'so', 'slippery', 'when', 'you', 'put', 'it', 'on', 'the', 'back', 'of', 'your', 'bra', 'and', 'attempt', 'to', 'adjust', 'it', 'to', 'your', 'liking', 'as', 'soon', 'as', 'you', 'begin', 'to', 'raise', 'your', 'bra', 'straps', 'onto', 'your', 'shoulders', 'the', 'little', 'adjustment', 'clip', 'will', 'sliprevert', 'back', 'to', 'the', 'starting', 'point', 'of', 'where', 'you', 'begin', 'when', 'you', 'tried', 'to', 'adjust', 'it'], ['i', 'can', 'see', 'this', 'happening', 'if', 'i', 'were', 'over', 'weight', 'andor', 'had', 'large', 'breast', 'but', 'im', 'a', 'size', 'and', 'a', 'b', 'cup', 'so', 'this', 'shows', 'you', 'how', 'defunct', 'this', 'product', 'is'], ['furthermore', 'the', 'company', 'i', 'bought', 'this', 'from', 'here', 'on', 'amazon', 'i'], ['e'], ['lady', 'grace', 'has', 'an', 'outrageous', 'shipping', 'cost'], ['this', 'piece', 'of', 'crap', 'should', 'be', 'half', 'the', 'cost', 'to', 'ship', 'but', 'the', 'company', 'charges', 'an', 'unreasonable', 'shipping', 'fee', 'because', 'they', 'make', 'you', 'pay', 'for', 'them', 'to', 'mail', 'you', 'their', 'unwelcomed', 'catalog', 'along', 'with', 'this', 'cheap', 'gadget', 'which', 'i', 'threw', 'in', 'the', 'recycling', 'bin', 'as', 'soon', 'as', 'i', 'got', 'it']]",1.0
"[['i', 'have', 'had', 'so', 'many', 'hanes', 'pantyhoses', 'in', 'cd', 'size', 'but', 'this', 'is', 'not', 'cd', 'for', 'sure'], ['it', 'was', 'too', 'small', 'and', 'short'], ['very', 'off', 'size', 'and', 'false', 'advertisement'], ['unless', 'amazon', 'is', 'selling', 'defected', 'or', 'off', 'sizes', 'of', 'this', 'brandstyle']]",1.0
"[['this', 'style', 'does', 'not', 'say', 'if', 'it', 'is', 'sandalfoot', 'or', 'reinforced', 'toe']]",1.0
"[['very', 'light', 'weight', 'in', 'texture', 'i', 'sent', 'them', 'back'], ['still', 'waiting', 'for', 'credit'], ['i', 'thought', 'for', 'the', 'weight', 'they', 'were', 'too', 'expensive']]",1.0
"[['the', 'whole', 'thig', 'was', 'huge', 'i', 'normally', 'wear', 'a', 'size', '38ddd', 'so', 'i', 'figured', 'id', 'be', 'fine', 'with', 'a', '40ddd', 'but', 'the', 'straps', 'were', 'huge'], ['even', 'with', 'them', 'tightened', 'all', 'the', 'way', 'its', 'like', 'they', 'expected', 'my', 'boobs', 'to', 'be', 'a', 'lot', 'closer', 'to', 'my', 'belly', 'button', 'then', 'my', 'shoulders'], ['i', 'had', 'to', 'cut', 'inches', 'off', 'the', 'straps', 'and', 'resew', 'them', 'to', 'get', 'it', 'wearable', 'and', 'even', 'then', 'the', 'fabric', 'was', 'so', 'worthless', 'that', 'it', 'did', 'absolutely', 'nothing', 'other', 'than', 'make', 'me', 'not', 'naked']]",1.0
"[['online', 'this', 'bra', 'looks', 'delicious'], ['i', 'mean', 'it', 'holds', 'the', 'babies', 'in', 'while', 'looking', 'nice', 'and', 'fashionable'], ['the', 'problem'], ['i', 'think', 'my', 'babies', 'were', 'a', 'little', 'too', 'big'], ['a', 'little', 'too', 'much', 'for', 'poor', 'old', '34felinaharlowunlined', 'demibra'], ['34they', 'i', 'didnt', 'feel', 'comfortable', 'nor', 'safe', 'walking', 'or', 'playing', 'around', 'in', 'it'], ['i', 'think', 'this', 'bra', 'is', 'best', 'designed', 'for', 'smaller', 'babies', 'cause', 'holding', 'my', 'babies', 'was', 'a', 'bit', 'little', 'shady', 'with', 'the', 'felinalady'], ['you', 'dig']]",1.0
"[['i', 'was', 'so', 'excited', 'for', 'this', 'bra', 'and', 'when', 'i', 'got', 'the', '38d', 'the', 'wire', 'part', 'fit', 'great', 'and', 'actually', 'supported', 'all', 'of', 'my', 'boob', 'instead', 'of', 'cutting', 'in', 'too', 'close', 'on', 'the', 'sides'], ['the', 'cups', 'were', 'just', 'a', 'tad', 'too', 'big', 'and', 'i', 'could', 'have', 'gotten', 'it', 'tailored', 'i', 'suppose', 'but', 'i', 'returned', 'them', 'for', 'a', '38c', 'hoping', 'that', 'being', 'a', 'the', 'underwire', 'would', 'still', 'be', 'wide', 'enough', 'too', 'include', 'all', 'my', 'bits', 'but', 'have', 'correct', 'cup', 'size'], ['cup', 'size', 'was', 'alright', 'but', 'the', 'underwire', 'was', 'too', 'narrow', 'and', 'the', 'underwire', 'that', 'came', 'up', 'between', 'the', 'boobs', 'was', 'too', 'wide'], ['it', 'was', 'like', 'pulling', 'my', 'boobs', 'apart', 'from', 'the', 'center'], ['no', 'thanks'], ['plus', 'it', 'pushed', 'really', 'hard', 'into', 'my', 'sternum'], ['the', 'material', 'was', 'super', 'scratchy', 'and', 'uncomfortable', 'i', 'just', 'wished', 'this', 'worked', 'out', 'bc', 'from', 'the', 'picture', 'it', 'looks', 'so', 'pretty', 'but', 'the', 'material', 'is', 'awful']]",1.0
"[['this', 'bra', 'runs', 'suuuuuper', 'small'], ['make', 'sure', 'you', 'order', 'up', 'a', 'cup', 'and', 'bands', 'size']]",1.0
"[['i', 'wore', 'one', 'pair', 'once', 'and', 'gave', 'them', 'away', 'because', 'i', 'didnt', 'like', 'the', 'way', 'they', 'felt'], ['the', 'fabric', 'felt', 'rough', 'and', 'the', 'leg', 'bands', 'too', 'narrow']]",1.0
"[['fits', 'like', 'a', 'sack', 'styled', 'like', 'something', 'my', 'mother', 'might', 'have', 'worn', 'very', 'late', 'in', 'life'], ['not', 'nice', 'at', 'all'], ['i', 'dont', 'wear', 'tiny', 'underwear', 'but', 'theres', 'enough', 'fabric', 'in', 'these', 'for', 'two', 'pair', 'going', 'on', 'three'], ['yuck']]",1.0
"[['i', 'found', 'these', 'to', 'be', 'huge', 'far', 'bigger', 'than', 'a', 'size'], ['i', 'have', 'ordered', 'in', 'the', 'past', 'from', 'jockey', 'and', 'found', 'i', 'liked', 'their', 'products', 'and', 'so', 'ordered', 'another', 'style', 'in', 'a', 'smaller', 'size', 'to', 'try', 'once', 'more'], ['i', 'hope', 'these', 'fit', 'and', 'are', 'not', 'so', 'old', 'fashioned']]",1.0
"[['the', 'quality', 'of', 'the', 'item', 'is', 'fine', 'but', 'there', 'are', 'different', 'sizes', 'in', 'one', 'package', 'of', 'three'], ['how', 'can', 'you', 'reorder', 'with', 'that', 'kind', 'of', 'inconsistency'], ['no', 'way', 'would', 'i', 'recommend', 'this', 'to', 'anyone']]",1.0
"[['horrible', 'smell', 'gave', 'me', 'an', 'asthmatic', 'attack', 'when', 'they', 'arrived'], ['unfortunately', 'i', 'bought', 'jockey', 'underwear', 'so', 'they', 'are', 'going', 'in', 'the', 'trash'], ['waste', 'of', 'a', 'lot', 'of', 'money'], ['shame', 'on', 'you', 'jockey'], ['i', 'have', 'allergies', 'and', 'asthma', 'and', 'only', 'buy', 'unscented', 'products'], ['there', 'should', 'be', 'a', 'warning', 'label', 'on', 'these', 'toxic', 'underwear'], ['do', 'not', 'buy']]",1.0
"[['i', 'have', 'been', 'a', 'jockey', 'fan', 'for', 'many', 'years', 'but', 'the', 'last', 'package', 'was', 'poorly', 'constructed', 'very', 'thin', 'and', 'has', 'started', 'to', 'unravel', 'already'], ['i', 'would', 'switch', 'to', 'hanes', 'all', 'cotton', 'the', 'waistband', 'is', 'thinner', 'and', 'the', 'fabric', 'is', 'less', 'sheer']]",1.0
"[['when', 'i', 'bought', 'these', 'panties', 'i', 'really', 'wanted', 'to', 'like', 'them', 'but', 'i', 'couldnt', 'get', 'any', 'further', 'with', 'them', 'than', 'opening', 'the', 'package'], ['they', 'have', 'a', '34perfumed34', 'smell'], ['i', 'really', 'dont', 'want', 'any', 'fragrance', 'on', 'my', 'underwear']]",1.0
"[['i', 'got', 'so', 'excited', 'because', 'i', 'thought', 'they', 'finally', 'made', 'a', 'bra', 'my', 'size', 'but', 'no', 'this', 'thing', 'had', 'b', 'cups', 'and', 'the', 'gils', 'were', 'spilling', 'all', 'out', 'and', 'squished', 'at', 'the', 'bottom', 'it', 'was', 'a', 'boobie', 'trap']]",1.0
"[['buyer', 'beware', 'i', 'did', 'not', 'try', 'on', 'per', 'say', 'just', 'held', 'it', 'up', 'to', 'my', 'breast', 'that', 'i', 'just', 'recently', 'had', 'surgery', 'they', 'run', 'small', 'and', 'will', 'not', 'take', 'them', 'back']]",1.0
[],1.0
"[['i', 'am', 'a', 'fairly', 'thin', 'person', 'with', 'a', 'little', 'extra', 'weight', 'in', 'the', 'upper', 'thigh', 'area', 'and', 'was', 'hoping', 'these', 'could', 'minimize', 'the', 'look', 'under', 'dresses', 'or', 'more', 'fitted', 'pants', 'but', 'unfortunately', 'they', 'didnt', 'seem', 'to', 'do', 'anything', 'for', 'me'], ['they', 'were', 'very', 'tight', 'and', 'hard', 'to', 'get', 'on', 'and', 'once', 'i', 'did', 'i', 'still', 'had', 'the', 'same', 'lumps', 'and', 'bumps'], ['very', 'dissapointed']]",1.0
"[['these', 'pants', 'are', 'thick', 'and', 'they', 'dont', 'compress', 'me', 'very', 'much', 'so', 'they', 'actually', 'make', 'my', 'clothes', 'fit', 'tighter'], ['expensive', 'and', 'a', 'waste', 'of', 'money']]",1.0
"[['i', 'thought', 'that', 'these', 'would', 'be', 'kind', 'of', 'like', 'cutoff', 'control', 'top', 'panty', 'hose'], ['theyre', 'more', 'like', 'just', 'cutoff', 'regular', 'pantyhose'], ['there', 'was', 'no', 'control', 'at', 'all', 'in', 'the', 'pair', 'i', 'bought', 'following', 'their', 'sizing', 'charts'], ['unlike', 'other', 'reviewers', 'i', 'didnt', 'find', 'them', 'too', 'tight', 'in', 'fact', 'i', 'thought', 'theyd', 'be', 'tighter'], ['regular', 'firm', 'control', 'briefs', 'are', 'better'], ['waste', 'of', 'money']]",1.0
"[['merrells', 'were', 'great', 'perhaps', 'when', 'they', 'were', 'made', 'in', 'canada'], ['these', 'are', 'identical', 'in', 'stated', 'sizing', 'to', 'a', 'wonderful', 'pair', 'of', 'merrell', 'jungle', 'mocs', 'i', 'wore', 'comfortably', 'in', 'and', 'out', 'of', 'the', 'house', 'for', 'years', 'but', 'my', 'heel', 'slipped', 'a', 'lot', 'in', 'these', 'there', 'was', 'way', 'too', 'much', 'toe', 'room', 'and', 'they', 'seemed', 'to', 'size', 'too', 'large'], ['i', 'wear', 'a'], ['us', 'merrell', 'but', 'these', 'felt', 'like'], ['5s'], ['i', 'had', 'to', 'return', 'them', 'for', 'properly', 'fitting', 'and', 'comfortable', 'tevas'], ['i', 'do', 'not', 'recommend', 'these', 'i', 'would', 'not', 'buy', 'again', 'and', 'i', 'hope', 'this', 'helps', 'someone']]",1.0
"[['first', 'let', 'me', 'say', 'i', 'love', 'merrell', 'shoes', 'in', 'general', 'worn', 'them', 'for', 'years'], ['this', 'is', 'the', 'first', 'time', 'ive', 'tried', 'this', 'tyle', 'and', 'thhey', 'spueak', 'when', 'i', 'walk', 'right', 'out', 'of', 'the', 'box'], ['cant', 'tolerate', 'that']]",1.0
"[['ripped', 'in', 'one', 'wearing']]",1.0
"[['if', 'i', 'could', 'give', 'it', 'zero', 'stars', 'i', 'would'], ['not', 'only', 'was', 'it', 'huge'], ['the', 'body', 'would', 'fit', 'my', 'three', 'year', 'old'], ['but', 'the', 'legs', 'would', 'fit', 'my', 'year', 'old'], ['plus', 'we', 'ordered', 'a', 'superman', 'costume'], ['this', 'showed', 'up', 'without', 'a', 'cape', 'and', 'was', 'a', '34super', 'hero34', 'suit'], ['the', 'belt', 'was', 'made', 'from', 'felt', 'and', 'the', 'the', 'details', 'were', 'painted', 'on', 'with', 'bad', 'paint', 'that', 'peeled', 'off', 'and', 'were', 'not', 'even', 'straight', 'lines'], ['bad', 'form', 'amazon', 'for', 'letting', 'this', 'one', 'slip', 'by']]",1.0
